,Longitude,Latitude,PM25,Date
355350,-90.69813,42.69302,4.0,06/18/2022
355677,-90.792025,44.334686000943,4.6,06/18/2022
355850,-87.8093,42.50472,3.1,06/18/2022
356179,-91.2269,43.7775,3.7,06/18/2022
356564,-87.93369,43.01724,4.4,06/18/2022
356893,-87.93434,42.93257,4.2,06/18/2022
357219,-90.40164,44.0208550009427,4.0,06/18/2022
357400,-88.39509,44.30738,4.7,06/18/2022
357729,-88.39509,44.30738,4.7,06/18/2022
358002,-87.8102,43.4983,3.5,06/18/2022
358331,-89.67979,43.4351,3.7,06/18/2022
358656,-90.5972,45.2066,4.0,06/18/2022
358979,-89.654,46.0519000009426,3.7,06/18/2022
359334,-88.2150699551098,43.0200753785299,4.5,06/18/2022
359663,-105.61489,41.32417,10.3,06/18/2022
359968,-105.54913,41.308825,4.6,06/18/2022
360310,-105.51702183267,44.2880049189629,11.1,06/18/2022
360624,-108.3637,43.0242100009411,7.3,06/18/2022
360941,-108.720003,42.5299990009399,3.5,06/18/2022
361261,-107.549444,43.0816670009412,4.6,06/18/2022
361437,-108.736281332747,42.8421683785244,6.0,06/18/2022
361799,-104.778334205813,41.1822271062504,9.7,06/18/2022
362139,-110.53788,41.783083,8.7,06/18/2022
362461,-106.36501,42.82231,6.5,06/18/2022
362775,-109.069259753515,44.5245684728303,6.8,06/18/2022
363062,-106.955933,44.8151420009432,10.9,06/18/2022
363366,-109.87076,42.8698240009408,7.0,06/18/2022
363695,-109.220852333074,41.5925362836364,8.5,06/18/2022
364019,-110.79799,43.457760000942,5.7,06/18/2022
364313,-110.830833,44.373056,6.5,06/18/2022
